Category,Test Name,Test Description,Units,Gender,Min Reference Range,Max Reference Range,Age Min,Min Age Unit,Age Max,Max Age Unit,Remarks,ReportJson,ReferenceRanges
RADIOLOGY,X-RAY ANKLE AP VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY BOTH ANKLE AP AND LAT VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY BOTH FEET AP VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY BOTH HANDS AP VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY HAND AP AND OBLIQUE VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY BOTH HEELS LAT VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY BOTH HIP AP VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY BOTH KNEE JOINTS AP & LAT VIEWS,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY BOTH MASTOIDS,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY CHEST AP VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY CHEST LATERAL VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY COCCYX AP & LATERAL VIEWS,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY COCCYX LATERAL VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY DORSAL SPINE AP VIEW,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
RADIOLOGY,X-RAY ELBOW AP & LATERAL VIEWS,DETAILED REPORT,N/A,M/F,,,0,YEARS,100,YEARS,,"{
  ""reportType"": ""Report Type Placeholder"",
  ""indication"": ""Indication Placeholder"",
  ""method"": ""Method/Technique Placeholder"",
  ""sections"": [
    {
      ""title"": ""Section Title 1"",
      ""content"": ""Paragraph-style text placeholder."",
      ""contentType"": ""text""
    },
    {
      ""title"": ""Section Title 2"",
      ""content"": [
        ""Bullet point 1 placeholder"",
        ""Bullet point 2 placeholder"",
        ""Bullet point 3 placeholder""
      ],
      ""contentType"": ""list""
    },
    {
      ""title"": ""Section Title 3"",
      ""content"": ""Additional notes or observations placeholder."",
      ""contentType"": ""text""
    }
  ],
  ""tables"": [
    {
      ""title"": ""Table Title Placeholder"",
      ""headers"": [""Header 1"", ""Header 2"", ""Header 3""],
      ""rows"": [
        [""Row 1 Cell 1"", ""Row 1 Cell 2"", ""Row 1 Cell 3""],
        [""Row 2 Cell 1"", ""Row 2 Cell 2"", ""Row 2 Cell 3""]
      ]
    }
  ],
  ""impression"": [
    ""Impression statement 1 placeholder"",
    ""Impression statement 2 placeholder""
  ],
  ""followUp"": ""Follow-up instructions placeholder""
}




",
